epochs,acc,loss,val_acc,val_loss,train_data,features_nb,loss_fct,optimizer,activation_fct,layer_nb,unit_nb,batch_size,dropout,cell_type,encoder
63,0.9889417656548002,0.004161620964161022,0.9199720926488216,0.028105315733196686,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
64,0.9888648458033474,0.004173963853201829,0.9199753077831018,0.028074565573762096,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
65,0.9889316445831564,0.004149150792623296,0.920058901274384,0.030133049794189428,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
66,0.9888891362909326,0.004156478908651729,0.9200846223486245,0.02896985831453063,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
67,0.988901281523625,0.004151263670862085,0.9200460407372636,0.030697922227206003,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
68,0.988913426766573,0.004139477081224315,0.920062116408664,0.028479478856783286,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
69,0.9889680803136894,0.0041156972784538465,0.9200814072143445,0.028924891473832724,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
70,0.9889518866589994,0.004111040438546608,0.9198981445603798,0.028773775876636862,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
71,0.9889174751783151,0.004116915454697295,0.919869208351859,0.03723386375337548,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
72,0.9889316445942564,0.00409618789441547,0.9200846223486245,0.029549118331132752,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
73,0.9889579592983901,0.0040921268858201895,0.9200460407372636,0.028879490473842057,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
74,0.988968080314534,0.004087300242234828,0.9200878374829047,0.028871466932903888,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
75,0.9890227338719059,0.0040709507810273195,0.9201199888257054,0.029224855311969517,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
76,0.9889539108439372,0.00407113811058169,0.9200524710058238,0.028849485043004903,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
77,0.9890571453431792,0.004051534337029785,0.9200942677514649,0.02876076817541641,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
78,0.9890450001002313,0.004046068065184768,0.9200910526171847,0.029451051373337204,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
79,0.9890146370509554,0.004036450944377717,0.9200717618115042,0.031339514510661914,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
80,0.9890571453431792,0.004035841015868065,0.9201714309741869,0.02961087543216541,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
81,0.9890085644013091,0.0040287989333120805,0.920100698020025,0.030539894421850535,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
82,0.9890308306723454,0.004020401002301314,0.9201232039599856,0.02860545072315183,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
83,0.989059169548628,0.004027032863008725,0.920058901274384,0.03525515154128996,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
84,0.9890065402069603,0.004025369775430462,0.9200363953344233,0.029429924628851307,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
85,0.9890814358307644,0.0040136337667304465,0.9202453790626287,0.03220319889489405,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
86,0.9890267822503479,0.0040055326969502935,0.9201875066455872,0.029255377539306165,494021,4,mse,nadam,tanh,1,32,1024,0.2,CuDNNGRU,minmaxscaler11
